subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
Anthropology,Question Papers of NET December 2015,Paper III,43,नीचे दिए गए दोनों कथनों में से एक अभिकथन (A) तथा दूसरा तर्क (R) है। अभिकथन (A) : आग को घरेलू बनाने के पश्चात् मनुष्य प्रागैतिहासिक मानव गुफा में निवास करने में सक्षम बना। तर्क (R) : आग ने खाद्य पदार्थों को ज्यादा भोज्य बनाया। उपर्युक्त दोनों कथनों के संदर्भ में नीचे का कौन सा जवाब सही है ?,"(A) सही है, पर (R) गलत है।","(A) गलत है, पर (R) सही है।","(A) और (R) दोनों सही हैं, पर (R), (A) की सही व्याख्या नहीं करता है।","(A) और (R) दोनों सही हैं, और (R), (A) की सही व्याख्या करता है।",C,ANT_ec1bcad5,Assertion and Reason
Anthropology,Question Papers of NET December 2015,Paper III,44,नीचे दिए गए दोनों कथनों में से एक अभिकथन (A) तथा दूसरा तर्क (R) है। अभिकथन (A) : मेनहिर एक मेगालिथ है। तर्क (R) : यह हमेशा कब्र के ऊपर लगाया जाता है। उपर्युक्त दोनों कथनों के संदर्भ में नीचे का कौन सा जवाब सही है ?,(A) सही है और (R) गलत है।,(A) गलत है और (R) सही है।,(A) गलत है और (R) भी गलत है।,(A) सही है और (R) भी सही है।,A,ANT_c58a54bd,Assertion and Reason
Anthropology,Question Papers of NET December 2015,Paper III,45,"निम्नलिखित पुस्तकों को उनके रचना के क्रम में व्यवस्थित करें। नीचे दिए गए कूटों का उपयोग करते हुए सही उत्तर का चयन करें। (a) द जेनेटिक्स ऑफ ह्यूमन पॉपुलेशन - केवेली स्फोरजा और बोडमेर (b) पॉपुलेशन जेनेटिक्स - सी.सी.एल. (c) ह्यूमन जेनेटिक्स, प्रोब्लमस् एण्ड एप्रोचेज - वोगेल और मोटुल्स्की (d) इंट्रोडक्शन टू पॉपुलेशन जेनेटिक्स थ्योरी - क्रो और किमुरा कूट :","(a), (b), (c), (d)","(d), (c), (b), (a)","(b), (d), (a), (c)","(c), (a), (d), (b)",C,ANT_9a669a92,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,46,मानव हेमोग्लोबीन के विकास चरणों के सही क्रम की पहचान करें। नीचे दिए गए कूटों का उपयोग करते हुए सही उत्तर का चयन करें। (a) पोर्टलेन्ड (b) गोवर (c) एडल्ट (d) फिटल कूट :,"(b), (a), (d), (c)","(a), (b), (c), (d)","(c), (d), (b), (a)","(d), (c), (a), (b)",A,ANT_239f1448,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,47,निम्नलिखित रक्त समूहों को उनके खोज किए जाने के क्रम में व्यवस्थित करें। नीचे दिए गए कूटों का उपयोग करते हुए सही उत्तर का चयन करें। (a) ए बी ओ (b) आर एच (c) एम एन (d) लेविस कूट :,"(b), (d), (c), (a)","(d), (c), (b), (a)","(c), (a), (d), (b)","(a), (c), (b), (d)",D,ANT_69e40d6a,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,48,निम्नलिखित अवधारणाओं को उनके प्रकट होने के क्रम में व्यवस्थित करें। नीचे दिए गए कूटों का उपयोग करते हुए सही उत्तर का चयन करें। (a) सलेक्शन इंटेंसिटी (b) कोएफिसिएन्ट ऑफ इनब्रिडिंग (c) हार्डी वेनवर्ग इक्वीलिब्रियम (d) महालनोबिस डिस्टेन्स कूट :,"(b), (d), (c), (a)","(d), (c), (a), (b)","(c), (b), (d), (a)","(a), (c), (b), (d)",C,ANT_95a658e3,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,49,मानव विकास के सही कालानुक्रम की पहचान करें :,नियंडरथल मैन - अस्ट्रालोपिथेकस - क्रो मेगनन - होमो एरेकटस,अस्ट्रालोपिथेकस - होमो एरेकटस - नियंडरथल मैन - क्रो मेगनन,क्रो मेगनन - नियंडरथल मैन - होमो एरेकटस - अस्ट्रालोपिथेकस,अस्ट्रालोपिथेकस - क्रो मेगनन - होमो एरेकटस - नियंडरथल मैन,B,ANT_344fe9bb,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,50,निम्नलिखित पुस्तकों को उनके प्रकाशन की तिथियों के क्रम में व्यवस्थित कीजिए : (a) ओरिजिन ऑफ स्पेशिज (b) एनसिएण्ट ला (c) कीप योर पाउडर ड्राय : एन एन्थ्रापालॉजिस्ट लुक्स एट अमेरिका (d) ए सांइटिफिक थ्योरी ऑफ कल्चर कूट :,"(a), (c), (b) और (d) सही हैं।","(a), (b), (c) और (d) सही हैं।","(b), (c), (d) और (a) सही हैं।","(c), (d), (b) और (a) सही हैं।",B,ANT_81b3a296,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,51,निम्न में से रोगजनन (पैथोजेनेसिस) का सही क्रम कौन सा है ? (a) मृत्यु (b) रुग्णता (c) कोई स्पष्ट लक्षण या पहचान नहीं (d) स्थायी क्षति कूट :,"(a), (b), (c), (d)","(d), (c), (b), (a)","(c), (b), (d), (a)","(b), (a), (d), ©",C,ANT_e0ef5f4b,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,52,"इवांस प्रिचार्ड की निम्न पुस्तकों को उनके प्रकाशन के सही आरोह क्रम में लगाएं। कोड का प्रयोग करें। (a) विचक्राफ्ट, ओरेकल्स एंड मैजिक एमांग द अजांड़े (b) द नुएर (c) द सानुसी ऑफ साइरेनैका (d) थ्योरीज ऑफ प्रीमिटिव रेलिजन कूट :","(a), (b), (c), (d)","(d), (c), (b), (a)","(a), (d), (c), (b)","(c), (b), (a), (d)",A,ANT_004596d0,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,53,निम्नलिखित में से सही क्रम में दी गई श्रृंखला की पहचान नये राज्य गठन के सन्दर्भ में करें :,तेलंगाना-> उत्तरांचल - झारखंड-> छत्तीसगढ़,छत्तीसगढ़-> उत्तरांचल-> झारखंड -> तेलंगाना,झारखंड तेलंगाना -> उत्तरांचल - छत्तीसगढ़,उत्तरांचल -> तेलंगाना -> झारखंड -> छत्तीसगढ़,B,ANT_beefa057,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,54,निम्नलिखित का उनकी जनसंख्या के आधार पर छोटी से बड़ी आबादी का सही क्रम क्या है ?,बिरहोर -> बुक्सा-> ओंगे -> संथाल,ओंगे -> बिरहोर -> बुक्सा -> संथाल,बुक्सा-> संथाल- ओंगे -> बिरहोर,संथाल -> बुक्सा -> ओंगे -> बिरहोर,B,ANT_b83aef7a,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,55,प्रागैतिहासिक काल में उनके प्रकट होने के क्रम में भोजन प्राप्त करने की निम्नलिखित पद्धतियों को सही क्रम में व्यवस्थित करें।,चारे की खोज -> एकत्रीकरण -> शिकार करना -> पशुपालन,पशुपालन -> चारे की खोज -> शिकार करना -> एकत्रीकरण,शिकार करना-> पशुपालन -> एकत्रीकरण -> चारे की खोज,एकत्रीकरण- शिकार करना - चारे की खोज -> पशुपालन,A,ANT_a7d13f03,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,56,निम्नलिखित स्थलों को वहाँ पाई गई संस्कृति के संबंध अनुसार आरम्भ से बाद के क्रम में व्यवस्थित करें।,रेनीगुन्टा -> लांघनाज -> इनामगाँव - पल्लवरम,इनामगाँव -> पल्लवरम -> लांघनाज -> रेनीगुन्टा,पल्लवरम -> रेनीगुन्टा -> लांघनाज -> इनामगाँव,लांघनाज-> इनामगाँव -> रेनीगुन्टा -> पल्लवरम,C,ANT_6cd6dfba,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper III,57,नीचे दिए गए कूट का उपयोग करते हुए सूची - I में दी गई मद को सूची - II की मद से सुमेलित कीजिए। सूची - I                   सूची - II (a) हाउलर मंकी        (i) साउथ अमरीका (b) चिंपांजी              (ii) मैडागास्कर (c) लेमर्स                 (iii) इंडिया (d) लंगूर                  (iv) अफ्रीका कूट : (a) (b) (c) (d),(i) (iv) (ii) (iii),(iii) (i) (ii) (iv),(i) (ii) (iii) (iv),(iv) (iii) (ii) (i),A,ANT_fe5e0925,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,58,नीचे दिए गए कूटों का उपयोग करते हुए सूची - I की मद को सूची - II की मद से सुमेलित कीजिए : सूची - I (a) पोलिपोलाइडी (b) एनुप्लॉइडी (c) ट्रांसलोकेशन (d) डुप्लीकेशन सूची - II (i) एक अतिरिक्त गुणसूत्र अथवा एक लुप्त गुणसूत्र (ii) अतिरिक्त गुणसूत्र समूह (iii) उपस्थित दोगुने गुणसूत्र का भाग (iv) दो गुणसूत्रों की लंबी बाहों का जुड़ना अथवा भागों का आदान-प्रदान कूट : (a) (b) (c) (d),(iv) (ii) (iii) (i),(ii) (i) (iv) (iii),(iii) (ii) (i) (iv),(i) (iv) (iii) (ii),B,ANT_e219761b,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,59,"नीचे दिए गए कूटों का उपयोग करते हुए, सूची - I को सूची - II के साथ सुमेलित कीजिए : सूची - I (a) एमिश (b) अश्केनाज़ी यहूदी (ज्यूज) (c) होपी और सैन ब्लास इंडियन्स (d) मेडिटेरेनियन्स सूची - II (i) ते - साच्स डिज़ीज (ii) एलबिनिज़्म (iii) जी-6- पीडी-डेफिशिएन्सी (कमी) (iv) एलिस-वेन-क्रीवैल्ड सिन्ड्रोम कूट : (a) (b) (c) (d)",(ii) (i) (iii) (iv),(iv) (i) (ii) (iii),(i) (ii) (iii) (iv),(ii) (iii) (iv) (i),B,ANT_bbaaa168,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,60,"नीचे दिए गए कूटों का उपयोग करते हुए, सूची - I को सूची - II के साथ सुमेलित कीजिए : सूची - I (a) परवर्ती वयस्कता में जैविक बदलाव (b) एक व्यक्तरूपी बदलाव, जैसे विभिन्न घटकों के कारण लंबाई में वृद्धि होना (c) परिपक्व होने की प्रक्रिया (d) एक जीव के आंतरिक स्वरूप का रखरखाव सूची - II (i) बुढ़ापा (एजिंग) (ii) सठियाव (सिनेसन्स) (iii) होमियोस्टेसिस (iv) सेक्यूलर ट्रैंड कूट : (a) (b) (c) (d)",(iv) (ii) (i) (iii),(i) (ii) (iii) (iv),(ii) (iv) (i) (iii),(iii) (i) (ii) (iv),C,ANT_6b3b97c3,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,61,नीचे दिए गए कूटों का उपयोग करते हुए सूची - I के साथ सूची - II को सुमेलित कीजिए। सूची - I                           सूची - II (a) जन्मगत विकृति            (i) कुरू (b) सांस्कृतिक प्रथा            (ii) अस्थमा (c) उपार्जित रोग                (iii) गोइटर (d) पोषणिक रोग               (iv) क्लैफ्ट लिप/ पैलेट कूट : (a) (b) (c) (d),(ii) (iii) (iv) (i),(iv) (i) (ii) (iii),(i) (ii) (iii) (iv),(iv) (ii) (iii) (i),B,ANT_8be14a97,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,62,सूची - I के तथ्यों को सूची - II से सुमेलित करें। कोड का प्रयोग करें। सूची - I (a) एंसिएंट लॉ (b) द साईंस ऑफ कल्चर (c) सिस्टम ऑफ कांसेंजुएनिटी एंड एफिनिटी ऑफ ह्युमन फेमिली (d) गोल्डेन बाउ सूची - II (i) जे.जी. फ्रेजर (ii) एच. जे.एस. मैने (iii) लेस्ली ए. ह्वाइट (iv) एल.एच. मार्गन कूट : (a) (b) (c) (d),(i) (iv) (ii) (iii),(ii) (iii) (iv) (i),(i) (ii) (iii) (iv),(iv) (iii) (i) (ii),B,ANT_a0de34a1,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,63,"सूची - I में दी गयी मद को सूची - II में दी गयी मद से सुमेलित कीजिए : सूची - I (a) व्यक्तित्व परीक्षण जिसमें अस्पष्ट मसिलक्ष्म (इंक ब्लाट) के प्रति व्यक्ति की अनुक्रिया का मूल्यांकन शामिल है। (b) दो या अधिक चरों (वेरियबल) जिनके संयोगवश होने की संभावना नहीं हैं, के बीच सम्बन्ध अथवा सह-सम्बन्ध। (c) परिणाम जो संयोगवश विरला ही होगा। परिणाम (और प्रबलतर परिणाम) 100 में से 5 बार से कम ही अवसरों पर संयोगवश होगा। (d) उन रेखाचित्रों के सेट, जिनमें जीवन की अस्पष्ट स्थितियाँ दर्शायी गयी हैं, का उपयोग कर व्यक्ति से पूछा जाता है कि चित्रों में क्या हो रहा है। सूची - II (i) रोरसास्च टेस्ट (ii) स्टैटिस्टिकल सिग्रिफिकैंट रिजल्ट (iii) स्टैटिस्टिकल एसोसिएशन (iv) थीमेटिक एपपरसेप्सन टेस्ट कूट : (a) (b) (c) (d)",(i) (ii) (iii) (iv),(i) (iii) (ii) (iv),(iv) (iii) (ii) (i),(iii) (ii) (iv) (i),B,ANT_b4dc07f5,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,64,सूची - I से सूची - II को सुमेलित करें। कोड का प्रयोग करें : सूची - I                   सूची - II (a) परस्पर संबंध.      (i) केंद्रीय लक्षण का मापन (b) टी - टेस्ट            (ii) विसरण का मापन (c) मध्यस्थ              (iii) औसतों के बीच का अंतर (d) मानक विचलन     (iv) दो चरों के बीच का संबंध कूट : (a) (b) (c) (d),(iv) (iii) (i) (ii),(i) (ii) (iii) (iv),(iv) (iii) (ii) (i),(iv) (i) (iii) (ii),A,ANT_b69495d5,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,65,सूची - I को सूची - II से सुमेलित करें। कोड का प्रयोग करें। सूची - I (a) ए फिलॉसफी फॉर नेफा (b) कैनन्स ऑफ उड़ीसन आर्किटेक्चर (c) कास्ट एंड रेस इन इंडिया (d) द रिमेम्बर्ड विलेज सूची - II (i) एन.के. बोस (ii) वेरियर एल्विन (iii) एम. एन. श्रीनिवास (iv) जी.एस. घुरए कूट : (a) (b) (c) (d),(iii) (ii) (iv) (i),(iii) (ii) (i) (iv),(ii) (i) (iv) (iii),(iv) (iii) (i) (ii),C,ANT_3a60d342,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,66,सूची - I को सूची - II से सुमेलित करें। कोड का प्रयोग करें। सूची - I (a) काई-स्केवयर (b) को-इफिशिएंट ऑफ वेरिएशन (c) मीन (d) स्टैंडर्ड डिविएशन (मानक विचयन) सूची - II (i) एवरेज (ii) एबसोल्यूट मेजर ऑफ वेरिएशन (iii) रिलेटिव मेजर ऑफ वेरिएशन (iv) टेस्ट ऑफ सिगनिफिकेंस कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(iv) (iii) (i) (ii),(iii) (i) (iv) (ii),(iv) (iii) (ii) (i),B,ANT_ed1a31ad,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,67,सूची - I को सूची - II से सुमेलित करें। नीचे दिए गए कूटों का उपयोग करते हुए सही उत्तर का चयन करें। सूची - I (स्थल के नाम) सूची - II (संस्कृति का प्रकार ) (a) गुफ्राकल              (i) हड़प्पा (b) कोटडिजी             (ii) मेसोलिथिक (c) तिनेवेली               (iii) हड़प्पा पूर्व (d) सुरकोटदा             (iv) नवपाषाण कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(iv) (iii) (ii) (i),(iii) (iv) (i) (ii),(ii) (i) (iv) (iii),B,ANT_37d2a677,Match the List
Anthropology,Question Papers of NET December 2015,Paper III,68,सूची - I को सूची - II से सुमेलित करें। नीचे दिए गए कूटों का उपयोग करते हुए सही उत्तर का चयन करें। सूची - I (स्थल के नाम ) (a) बागोर (b) आदमगढ़ (c) सराय नहर राय (d) तिनेवेली सूची - II (स्थल पर्यावरण प्रकार ) (i) समुद्र तटीय (ii) नदी घाटी (iii) मरुस्थल बालू टीला (iv) चट्टान शरणस्थली कूट : (a) (b) (c) (d),(i) (ii) (iii) (iv),(ii) (i) (iv) (iii),(iii) (iv) (ii) (i),(iv) (iii) (i) (ii),C,ANT_1ecdd4ba,Match the List
Anthropology,Question Papers of NET December 2015,Paper II,1,माँ का रक्त समूह AB है और पिता का रक्त समूह भी AB है। उनके बच्चों में AB रक्त समूह होने की कितनी सम्भावना है ?,25 प्रतिशत,75 प्रतिशत,50 प्रतिशत,0 प्रतिशत,C,ANT_3597cec2,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,2,भारत के लोगों का निम्नलिखित में से कौन सा वर्गीकरण व्यापक रूप से स्वीकार किया जाता है ?,एच.एच. रिजले का वर्गीकरण,ए.सी. हेड्डोन का वर्गीकरण,फुहेरर वॉन इक्सटेड का वर्गीकरण,बी.एस. गुहा का वर्गीकरण,D,ANT_aa51056a,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,3,अर्वाचीन मानव प्रजाति होमो नलेडी की खोज कहाँ की गई है ?,भारत,आस्ट्रेलिया,दक्षिण अफ्रीका,पूर्वी अफ्रीका,C,ANT_d4737fb2,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,4,लायोनाइजेशन व्याख्या करता है :,अनियमित अभिव्यक्ति,अतिप्रभाविता,मात्रा निर्धारण क्षतिपूर्ति,जीन व्याप्ति,C,ANT_b324529e,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,5,ज्यादातर मानव लक्षणों के निर्धारण में महत्वपूर्ण भूमिका निभाने वाले जीवविज्ञान और संस्कृति की अंतःक्रिया के अध्ययन को क्या कहते हैं ?,सांस्कृतिक मानवविज्ञान,सामाजिक मानवविज्ञान,सामाजिक - सांस्कृतिक मानवविज्ञान,जैव-सांस्कृतिक मानवविज्ञान,D,ANT_c98b2edf,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,6,नातेदारी शब्दावली की छह बड़ी प्रणालियों की पहचान किसने की ?,जी.पी. मुर्डाक,रेमंड फर्थ,एफ.जी. बेली,क्लिफर्ड गिर्ट्ज़,A,ANT_4c347bec,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,7,किसी सामाजिक व्यवस्था में एक खास हैसियत के लोगों के बीच दो व्यक्तियों या समूहों के बीच उपहार देने की बंधनकारी व्यवस्था और उसके बदले में सेवा या वस्तु देने के रिवाज को किस नाम से जाना जाता है ?,पुनर्वितरण विनिमय,पारस्परिक विनिमय,बाज़ार विनिमय,मूक - व्यापार,B,ANT_bf6be213,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,8,निम्न में से कौन -सा किताब सी.वॉन. फ्यूरर हेमेन्डॉर्फ की नहीं है ?,द चेंचुज,द अगारिया,द रेड्डीज ऑफ द बाइसन हिल्स,द नेकेड नागाज,B,ANT_66193915,Identify the Incorrect Statement
Anthropology,Question Papers of NET December 2015,Paper II,9,निम्नलिखित में से क्या तिथि - निर्धारण की पूर्ण प्रणाली नहीं है ?,रेडियोकार्बन प्रणाली,पोटेशियम अर्गोन प्रणाली,फ्लोरीन टेस्ट प्रणाली,थरमोलुमिनिसेंस,C,ANT_62fc7722,Identify the Incorrect Statement
Anthropology,Question Papers of NET December 2015,Paper II,10,निम्नलिखित में से कौन सा कोर लेवालोइसियन फ्लेकिंग तकनीक से संबंधित है ?,फ्लूटेड कोर,डिस्क्वॉड कोर,अमोर्फस कोर,टोरटवाइज कोर,D,ANT_8fd63ab4,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,11,निम्नलिखित में से क्या अमानव प्राइमेट की महत्वपूर्ण विशेषताएँ हैं ? (a) हाथों और पैरों में पाँच अंगुलियों का अवधारण। (b) उनमें से अधिकांश में प्रतिस्थापनीय अंगूठा का होना। (c) त्रिविम दृष्टि। (d) विश्व के सभी महाद्वीपों में पाए जाते हैं। कूट :,"(a), (b) और (d) सही हैं।","(b), (c) और (d) सही हैं।","(a), (b), और (c) सही हैं।","(a), (c) और (d) सही हैं।",C,ANT_46a1be5f,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,12,निम्नलिखित रचनाओं को कालक्रमानुसार लिखें : (a) जूलॉजिकल एविडेन्स एज टू मेन्स प्लेस इन नेचर - हक्सले (b) ऑन द ओरिजिन ऑफ स्पेसिज - डार्विन (c) एन एसे ऑन द प्रिंसिपल ऑफ पोपुलेशन - माल्थस (d) सिस्टेमा नेचूरा - लिनेयस कूट :,"(a), (b), (c) और (d)","(d), (c), (b) और (a)","(c), (b), (d) और (a)","(b), (a), (d) और (c)",B,ANT_f3258d9d,Sequence / Ordering
Anthropology,Question Papers of NET December 2015,Paper II,13,टरसियर के विशेषताओं की पहचान करें : (a) वे इंडोनेशिया में पाए जाते हैं। (b) वे हेपलोर्हिन होते हैं। (c) वे अफ्रीका में पाए जाते हैं। (d) वे रात्रि में विचरण करते हैं। कूट :,"(a), (b) और (c) सही हैं।","(a), (b) और (d) सही हैं।","(b), (c) और (d) सही हैं।","(a), (c) और (d) सही हैं।",B,ANT_cdfdf912,Identify the Incorrect Statement
Anthropology,Question Papers of NET December 2015,Paper II,14,निम्नलिखित में से क्या माइटोकॉन्ड्रियल डी एन ए की महत्वपूर्ण विशेषताएँ हैं ? (a) माइटोकॉन्ड्रियल डी एन ए की नाभिकीय डी एन ए के समान ही आणविक संरचना और कार्य होता है। (b) माइटोकॉन्ड्रियल डी एन ए केवल माँ से ही प्राप्त होता है। (c) इसमें 137 जीन होते हैं। (d) इसमें 16569 आधार जोड़े होते हैं। कूट :,"(a), (b) और (c) सही हैं।","(b), (c) और (d) सही हैं।","(a), (b) और (d) सही हैं।","(a), (c) और (d) सही हैं।",C,ANT_e16ae2c2,Assertion and Reason
Anthropology,Question Papers of NET December 2015,Paper II,15,मानवविज्ञान की विलक्षणता उसके निम्नलिखित दृष्टिकोणों में प्रकट होती है : (a) जीव सांस्कृतिक दृष्टिकोण (b) सकलतावादी दृष्टिकोण (c) क्षेत्र अध्ययन दृष्टिकोण (d) प्रजातिवादी दृष्टिकोण कूट :,"(a), (b) और (d) सही हैं।","(a), (c) और (d) सही हैं।","(a), (b) और (c) सही हैं।","(b), (c) और (d) सही हैं।",C,ANT_916e4ab0,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,16,निम्नलिखित में से कौन से मानव विज्ञानी 'एक रेखीय विकासवादी' माने जाते हैं ? (a) एल.एच. मोर्गन (b) क्लिफर्ड गिर्ट्ज़ (c) जेम्स् क्लिफर्ड (d) इ.बी. टायलर कूट :,(a) और (b) सही हैं।,(b) और (c) सही हैं।,(c) और (d) सही हैं।,(a) और (d) सही हैं।,D,ANT_4f666a45,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,17,विभिन्न प्रकार के निषेधों (टैबू) को निम्न रूपों में वर्गीकृत किया गया है : (a) उत्पादक निषेध (टैबू) (b) संरक्षात्मक निषेध (टैबू) (c) वर्जनात्मक निषेध (टैबू) (d) प्राथमिक निषेध (टैबू) कूट :,सिर्फ (a) और (d) सही हैं।,"सिर्फ (a), (b) और (c) सही हैं।","सिर्फ (b), (c) और (d) सही हैं।","(a), (b), (c) और (d) सभी सही हैं।",B,ANT_e4b50fab,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,18,"सन् 2000 में जो नए राज्य बनाए गए, वे हैं : (a) झारखंड (b) उत्तरांचल (c) छत्तीसगढ़ (d) बुंदेलखंड कूट :","(a), (b) और (c) सही हैं।","(b), (c) और (d) सही हैं।","(a), (b) और (d) सही हैं।","(a), (b), (c) और (d) सभी सही हैं।",A,ANT_9a9e4b65,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,19,ऐसा क्यों माना जाता है कि आरम्भिक होलोसीन के दौरान यूरोप निर्जन हो गया था ? नीचे दिए गए कूटों का उपयोग करते हुए निर्जनता से संबंधित सही कथन का चयन करें। (a) अनेक जानवर विलुप्त हो गए। (b) हिम अम्बार समाप्त हो गया। (c) अप्पर प्लाइसटोसीन अत्यन्त ठंडा था। (d) नियंडरथल विलुप्त हो गए। कूट :,(a) और (c) सही हैं।,(b) और (d) सही हैं।,(b) सही है।,(d) सही है।,A,ANT_24d1ddd1,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,20,निम्नलिखित कथनों में से सही उत्तर का चयन करें : अचूलियन औज़ार बनाए जाते हैं : (a) पाषाण हथौड़ा तकनीक द्वारा (b) सिलिंडर हथौड़ा तकनीक द्वारा (c) तैयार कोर तकनीक द्वारा (d) प्रेशर फ्लेकिंग तकनीक द्वारा कूट :,(a) और (b) सही हैं।,केवल (c) सही है।,(c) और (d) सही हैं।,केवल (d) सही है।,A,ANT_7404ab36,Normal MCQ
Anthropology,Question Papers of NET December 2015,Paper II,21,नीचे दिए गए दोनों कथनों में से एक अभिकथन (A) तथा दूसरा तर्क (R) है। अभिकथन (A) 1990 के दशक के आरम्भ से ही मानवभिन्नता अध्ययनों का केन्द्रबिन्दु लोगों में प्रकट : भिन्नताओं से पूर्णतः परिवर्तित होकर इन लक्षणों को प्रभावित करने वाले जीन संबंधी कारकों को समझने पर केन्द्रित हो गया है। तर्क (R) यह परिवर्तन आंशिक रूप से इस कारण हुआ क्योंकि जनसंख्या और व्यक्तियों के बीच : जीन संबंधी भिन्नताओं के परीक्षण से समय के साथ आए जैविक परिवर्तनों की व्याख्या में मदद मिलती है। उपर्युक्त दोनों कथनों के संदर्भ में नीचे का कौन सा जवाब सही है ?,"(A) सही है, पर (R) गलत है।","(A) गलत है, पर (R) सही है।","(A) और (R) दोनों सही हैं, पर (R), (A) की सही व्याख्या नहीं है।","(A) और (R) दोनों सही हैं और (R), (A) की सही व्याख्या है।",D,ANT_b39b720b,Assertion and Reason
Anthropology,Question Papers of NET December 2015,Paper II,22,नीचे दिए गए दोनों कथनों में से एक अभिकथन (A) तथा दूसरा तर्क (R) है। अभिकथन (A) . . जाति अन्तःप्रजनन करने वाले प्राकृतिक जनसंख्या का समूह है जो अन्य ऐसे समूहों से प्रजननात्मक रूप से पृथक होते हैं। तर्क (R) भौगोलिक बाधाओं द्वारा जीन प्रवाह में व्यवधान का परिणाम जाति उद्भवन हो सकता है। उपर्युक्त दोनों कथनों के संदर्भ में नीचे का कौन सा जवाब सही है ?,"(A) सही है, पर (R) गलत है।","(A) गलत है, पर (R) सही है।",(A) गलत है और (R) भी गलत है।,(A) सही है और (R) भी सही है।,D,ANT_fbb540e6,Assertion and Reason
Anthropology,Question Papers of NET December 2015,Paper II,23,नीचे दिए गए दोनों कथनों में से एक अभिकथन (A) तथा दूसरा तर्क (R) है। अभिकथन (A) : वर्ष 1954 में ए.सी. एलीसन ने यह दर्शाया कि सिकल सेल लक्षण अपने विषम युग्मज स्थिति में मलेरिया संक्रमण से सुरक्षा प्रदान करता है। तर्क (R) : S जीन कायम रहता है क्योंकि 'SS' व्यक्ति क्षय रोग (टी.बी) से ग्रसित नहीं होता है। उपर्युक्त दोनों कथनों के संदर्भ में नीचे का कौन सा जवाब सही है?,"(A) सही है, पर (R) गलत है।","(A) गलत है, पर (R) सही है।",(A) गलत है और (R) भी गलत है।,(A) सही है और (R) भी सही है।,A,ANT_02bcff32,Assertion and Reason
Anthropology,Question Papers of NET December 2015,Paper II,24,नीचे दिए गए दोनों कथनों में से एक अभिकथन (A) तथा दूसरा तर्क (R) है। अभिकथन (A) Y क्रोमोसोम भिन्नता माइटोकॉन्ड्रीयल इव परिकल्पना का आधार है। तर्क (R) : Y क्रोमोसोम पितृरेखीय वंशक्रम का पता लगाने में लाभदायक होता है। उपर्युक्त दोनों कथनों के संदर्भ में नीचे का कौन सा जवाब सही है ?,"(A) सही है, पर (R) गलत है।","(A) गलत है, पर (R) सही है।",(A) गलत है और (R) भी गलत है।,(A) सही है और (R) भी सही है।,B,ANT_24e2852c,Assertion and Reason
