subject,exam_name,paper_number,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,unique_question_id,question_type
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,22,"""केनो बजाओ कांकन कन कन कातो छल भरे” के शीर्षक का पता लगाइए :",भिखारी,लीला,लज्जिता,काल्पनिक,B,RAB_066ab465,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,23,"संबंधित गीत की धुन को पहचाने : +        2.          0                , II R G | M P P | D P -M P | M G R I I S- | R G M | P-M |G-R S N. I",मिले सबे भारत संतन,मधुर रुपे बिराजा,मलिन मुख चन्द्रमा,बंगलार माटी बंगलार जल,C,RAB_1dcace57,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,24,"""फिरे चल माटिर टाने"" की रचना किस वर्ष की गई थी ?","23 फाल्गुन, 1328","23 फाल्गुन, 1327","23 फाल्गुन, 1329","23 फाल्गुन, 1326",A,RAB_f83a1ea5,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,25,"""तुमि कि एसेचो मोर द्वारे"" किसमें आता है ?",नबीन,तपती,नटीर पूजा,गोरा,C,RAB_8a916b84,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,26,स्वर बितान' के किस भाग में 'तोर गोपन प्राणे एकला मानुष' गीत की चक्रावृत्ति संरचित की गई है ?,स्वरबितान 31,स्वरबितान 30,स्वरबितान 29,स्वरबितान 27,A,RAB_cde224ba,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,27,आप किस कहानी में 'ऐसो ऐसो फिरे ऐसो' गीत का पूरा पाठ पाएँगे ?,गुप्त धन,लेबोरेट्री,मेघ ओ रौद्र,पोस्ट मास्टर,C,RAB_c0ee5bcf,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,28,सूची - I को सूची - II के साथ सुमेलित कीजिए : सूची - I                                सूची - II a. नीरबो रजनी देखो मगनो        i. ब्रह्म संगीत b. असीम कालसागरे                ii. बिवाहो उत्सव c. ओ गन गास्ने गास्ने               iii. विविध संगीत d. तुमि अचो कोन पारा             iv. जातीय संगीत कूट : a b c d,i ii iii iv,iii 1 iv ii,iv iii ii i,ii iv 1 iii,B,RAB_8d5b9ef6,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,29,सूची- I को सूची - II के साथ सुमेलित कीजिए : सूची - I a. यदि तोर डाक सुने b. हे मन तारे देखो c. शक्तिरूप हेरो तारो d. तोमरी मधुरो रुपे सूची - II i. गीत सूत्रसार || 2 ii. कांठ कौमुदिनी iii. सतोगण iv. संगीत मंजरी कूट : a b c d,ii iv i iii,iv ii iii i,i iii ii iv,iii i iv ii,D,RAB_b0cb8316,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,30,"सूची - I को सूची - II के साथ सुमेलित कीजिए : सूची - I a. तोमरी मधुरो रुपे b. शक्तिरूप हेरो तांरो c. हे मन, तांरो देखो d. यादि तोर डाक सुने सूची - II i. ए मनके आँख ii. तेरो रि नयन बन iii. हरि नाम दीजे जगत iv. सप्तसुर तीन ग्राम कूट : a b c d",i iii ii iv,ii iv 1 iii,iii 1 iv ii,iv ii iii i,B,RAB_a76b44ef,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,31,सूची - I को सूची - II के साथ सुमेलित कीजिए :  सूची - I                                 सूची - II a. सखी भाबना कहारे बाले          i. रुद्रचंडो b. बसंतो प्रभाते एक मालतीर       ii. डाकघर c. कथाओ अमार हारीये याओयर  iii. फाल्गुनी d. भालो मानुष नाई रे मोरा          iv. भग्नहृदय कूट : a b c d,iii ii i iv,i iii iv ii,ii iv iii i,iv i ii iii,D,RAB_8cfe0cc2,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,32,सूची - I को सूची - II के साथ सुमेलित कीजिए : सूची - I                                सूची - II a. ऐतो दिन जे बोसे चिलेम         i. केतकी b. एमान दिने तारे बोला             ii. श्यामा c. ऐरा सुखेर लागि चाहे             iii. फाल्गुनी d. ऐतो दिन तुमि सखा              iv. मायार खेला कूट : a b c d,iii i iv ii,i iii ii iv,ii iv i iii,iv ii iii i,A,RAB_7f97bb51,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,33,संबंधित गीत की धुन की पहचान करें : 2.          0.       3 P II S - N | DP D- | M- P | GM-I U                      U I P S-| MG -M | R-GR | S -- I U,सकलि फुरालो स्वप्न पराई,"ओ, देखबि रे भाई",कतोबारा भेबेचिनु,पुरानों सेई दिनेर कथा,B,RAB_24d5b872,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,34,"""कतो वर्णे कतो गंधे, कतो गने कतो छन्दे"" - यह पंक्ति किस गीत से ली गई है ?",ताई तोमार आनंदो अमार पोर,अमार मिलन लागि तुमि,निशार स्वपन चुटलो रे ऐई,"सिमर माझे, असिम, तुमि",D,RAB_8023cfc0,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,35,"""अमि संसारे मन दियेचिन "" किसमें आता है ?",क्षणिका,गोरा,कल्पना,चिरकुमार सभा,C,RAB_4d83d28b,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,36,"""याबर बेला शेष कथाति"" किसमें आता है ?",नटराजऋतुरंगशाला,शेषेर कविता,शेषरक्षा,तपती,C,RAB_4d315f80,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,37,कौन सा गीत बृंदाबनी सारंग पर आधारित है ?,विपुल तरंग रे,जयतब बिचित्र,महासिंहसोने बसी,तोमारो आसिमे,C,RAB_5dad6b3f,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,38,निम्नलिखित को सुमेलित कीजिए : सूची - I                                     सूची - II a. चोख जे ओडेर छुटे चले              i. शेफाली b. आकाश अमाय भरलो अलोय       ii. तपती c. जागे अलशा शयना                    iii. फाल्गुनी d. आनंदेरि सागर होते                    iv. अरुप रतन कूट : a b c d,iii ii i iv,iv iii ii i,ii i iii iv,i iv iii ii,B,RAB_21a108d9,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,39,मधुररूपे बिराजो' मुख्य रूप से किस पर आधारित है ?,बिहाग,खम्बज,तिलक कामोद,देश,C,RAB_1c1b89cf,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,40,निम्नलिखित में से कौन सा गीत पूजा पर्याय में नहीं है ?,कन्ना हसिर डोल डोलाना,प्रथमा जुगेर उडाया,प्रभु अमरा प्रियो अमरा,अन्तर मम विकसितो करो,B,RAB_2d485a79,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,41,निम्नलिखित में से कौन सा गीत ठुमरी शैली पर आधारित है ?,चिरो सखा हे छेरोना,तोबु मोने रेखो,केबोसिले आजि हृदयासने,खेलार साथी विदाय द्वार,D,RAB_f021366e,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,42,उस गीत की पहचान करें जो अन्य तीन के साथ मेल नहीं खाती है ?,बुद्ध सुशुब्ध करुणा,नमो नमो बुद्ध दिबाकराय,बुद्धम शरणं गच्छामि,परिपूर्णम् आनन्द्म,D,RAB_0ebe4b50,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,43,निम्नलिखित में से सही जोड़ा चुने :,ना जेओ ना जेओना गो   (i) नृत्य नाटिका श्यामा,देकोना अमरे देकोना      (ii) नृत्यनाटिका मायारखेला,ओगो देकोना मोरे देकोना (iii) नाटक शापमोचन,कोन बन्धनेर ग्रंथि          (iv) नृत्यनाटिका चंडालिका,B,RAB_b4ed772e,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,44,अनंत सागर मझे दाओ तोरी' के राग ताल की पहचान करें :,बागेश्री - आडाठेका,बिहार - चवताल,पूरबी - एकताल,मुल्तान - झपताल,A,RAB_44ff16c7,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,45,गलत जोड़े का पता लगाएँ :,ठाकुर मोशाय देरि ना साय हन्टर,शक्ति सध कोरे जहा दिबे - कुमार,दानराव कोथा चलो तोमरा के - बज्र सेन,सातदेशेते खुन्जे खुन्जे गो - अनुचर,C,RAB_817435e3,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,46,निम्नलिखित को सुमेलित कीजिए : सूची - I                                   सूची - II a. ओई मारानेर सागर पारे.          i. वाल्मिकी पत्रिका b. ओई रे तरी दिलो खुल             ii. बसंत c. ओई भंगलो हासिर बंध            iii. गीतांजली d. ओई मेघ करे बुझि गगने          iv. गृहप्रवेश कूट : a b c d,i ii iii iv,iv iii ii i,iii ii i iv,ii iv i iii,B,RAB_4399a220,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,47,निम्नलिखित को सुमेलित कीजिए : सूची - I                        सूची - II a. लछासार                   i. संशय तिमिरो माझे b. अडाना                     ii. जगते आनन्द जाजने c. सरफरदा                   iii. नित्यो सत्ये चिन्तना करो d. राजबिजय                 iv. बहे निरंतर अनन्त कूट : a b c d,iv iii ii i,iii iv i ii,ii i iii iv,i ii iv iii,A,RAB_a56ac587,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,48,संगीत संघ की स्थापना किसने की थी ?,सरला देवी,प्रतिभा देवी,प्रतिमा देवी,मृणालिनी देवी,B,RAB_40044315,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,49,कौन सा गीत रबीन्द्र नाथ टैगोर द्वारा रचित नहीं है ?,अन्तर ममो विकोशितो करो,तुमि निर्मल करो मंगल कारे,अनेक दीएछो नाथ अमार,सत्य मंगला प्रेमा मायो तुमि,B,RAB_85568cd0,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,50,काजी नजरुल इस्लाम का गीत 'सुनओ ए बुके पाखी मोर' टैगोर के किस गीत की तरह लगता है ?,आमि तोमरि माटिर कन्या,आमि केमोन करिअ जानबो,अल्पा लैया थाकि ताई,अमाय छा जोने मिले,C,RAB_dd4fedde,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,51,"""दि न्यू ऑक्सफोर्ड हिस्ट्री ऑफ़ म्यूजिक” में 'दि म्यूजिक ऑफ इंडिया' अध्याय किसने लिखा ?",निखिल बनर्जी,दामोदर होता,रबीन्द्रलाल रे,आर्नल्ड एड्रियन बक,D,RAB_ddda6b59,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,52,रतन देवी का विवाह-पूर्व ब्रिटिश नाम क्या था ?,मार्गराइट विल्किनसन,एथेल रोजेन्थल,एलिस रिचर्डसन,श्रीमती थाम्पसन,C,RAB_400bd28d,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,53,गीत की पहचान करें,बादल धारा होलो सारा,बादल मेघे मादल बाजे,बारिश धारा माझे सन्तिरा बारि,बरशाना मन्दरिता अंधकारे,B,RAB_a65f100c,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,54,गीत के राग की पहचान करें :,इमान,देश-पिलु,खम्बज,पूरबी,B,RAB_572e4dc0,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,55,गीत के ताल की पहचान करें :,दादरा,षष्ठी,एकताल,कहरवा,A,RAB_2cd97ccc,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,56,विश्व भारती द्वारा प्रकाशित आन दि एजेज ऑफ टाइम पुस्तक के लेखक कौन हैं ?,रबीन्द्रनाथ टैगोर,रतीन्द्रनाथ टैगोर,सत्येन्द्रनाथ टैगोर,सुप्रिया टैगोर,B,RAB_304eb403,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,57,हर्बट ए. पोपली की पुस्तक : दि म्यूजिक ऑफ इंडिया (दि हेरिटेज ऑफ इंडिया सीरीज) के अनुसार ‘विश्व-वीणा-रबे विश्वजन मोहिछे' गीत का शीर्षक क्या है ?,दि कॉस्मिक म्यूजिक,म्यूजिक ऑफ स्फेयर,दि लायर (वीणा) ऑफ दि यूनिवर्स,विश्व वीणा,C,RAB_4b5bae47,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,58,गीत बितान के अनुसार क्रम से लगाएँ : (a) बन्धु          (b) गान (c) अन्तरमुखे   (d) प्रार्थना,"(a), (b), (c), (d)","(b), (c), (a), (d)","(c), (d), (b), (a)","(b), (a), (d), ©",D,RAB_1ec09491,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,59,निम्नलिखित में से विषम को चुनिए :,मन जागो मंगल लोके,दाओ हे हृदय भोरे दाओ,अंखिजल मुछाइले,संध्या होलो ओ मा,D,RAB_79dd3560,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,60,निम्नलिखित में से कौन सा गलत है ?,जोग जोग,प्रथम आलो,चार अध्याय,मलान्चा,D,RAB_1f7e2409,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,61,गलत जोड़ा चुनें :,शिल्पोत्सव - कथिर लोहा कथिन घुमे,हलकर्षण - अमरा चास करि आनंदे,वृक्षारोपण - आह्वान असिलो महोत्सबे,माघोत्सव - मारुबिजयेरा केतना ऊराओ,D,RAB_bcacc9f7,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,62,बेमेल पर्याय चुनें :,दुजने देखा होलो,अमार निखिल भुबन,सबे ना यातना,तुमि संध्यार मेघमाला,B,RAB_57f08fa1,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,63,अन्य तीन गीतों को छोड़कर कौन सा बेमेल पर्याय है :,"ना ना गो ना, करो ना भबोना",नयन छेरे गेले चोले,तोर प्रानेर रस तो सुकिये,मन रोये गेलो मनेर कथा,B,RAB_94769943,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,64,निम्नलिखित में से कौन सा अन्य तीन से बेमेल पर्याय है ?,तुमि किचु दिये जाओ,आन गो तोर कर कि अचे,दूरदेशी सेई रखाल चेले,तोमार बास कोथा जे पथिक,C,RAB_413674b3,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,65,उक्त गीत की पहचान करें जो कथानक की दृष्टि से अन्य तीनों से भिन्न है :,ऐसे छिले तबु असो नाई,मन की दुविधा रेखे,एक बेला डाक पोरेचे,कि क्षण बोलबो बोले ऐसेचिलेम,C,RAB_458de8b2,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,66,"""अर नहे, अर नय"" किसमें आता है ?",नटीर पूजा,मुक्तधारा,नवीन,अचलायतन,D,RAB_70e32c4e,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,67,निम्नलिखित को सुमेलित कीजिए : a. अरुप रतन                   i. स्वर बितान 34 b. बसंत                         ii. स्वर बितान 14 c. गीतबीथिका                 iii. स्वर बितान 6 d. नवगीतिका - I              iv. स्वर बितान 42 कूट : a b c d,i ii iii iv,ii i iv iii,iv iii i ii,iii iv ii i,C,RAB_7b29e80f,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,68,"निम्नलिखित में से कौन सा गीत ""मध्यमान” पर आधारित है ?",असिमो कालसगरे,"बंधु, रहो रहो साथे",रोही रोही आनंदा तरंगो,बड़ो आशा कोरे,C,RAB_fe90b78b,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,69,गीतबितान के अनुसार क्रमानुसार व्यवस्थित करें - (a) दाओ हे हृदय भोरे दाओ (b) तोमय गान सोनाबो (c) से दिन अमाय बोलेछिले (d) केनो बानी तबो नहीं शुनी,"(d), (c), (b), (a)","(b), (a), (d), (c)","(d), (b), (c), (a)","(a), (b), (c), (d)",C,RAB_2ed6f18d,Sequence / Ordering
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,70,गलत जोड़े का पता लगाए :,तुमि अमारेर पिता - ओम पिता नो आसी,शोनो शोनो सुरो लोका - श्रीनवोन्तु विश्वे,जदि झरेर में घेर माटो - जदेमी प्रस फुरन्निबा,आनंद धारा बोहिछे - संगाची छाधवांग संबादाधवांग,D,RAB_22c6b05f,Identify the Incorrect Statement
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,71,अभिकथन (A) : टैगोर द्वारा (23.4.1938) में केसरबाई को प्रशंसापत्र और सहाना देवी (29.4.1938) को केसरबाई के गायन के विषय में लिखा गया पत्र उलझन भरा है । तर्क (R) : अपने प्रशंसापत्र में केसरबाई के गायन की भूरि-भूरि प्रशंसा की है किन्तु अपने पत्र में वे केसरबाई के गायन की घोर निंदा करते हैं। (A) तथा (R) को ध्यान में रखते हुए सर्वाधिक आसान तथा स्वीकार्य उत्तर दें ।,हमें (A) तथा (R) दोनों को स्वीकार करना चाहिए क्योंकि यह 'संगीत' चिंता ग्रंथ में लिखित है ।,(A) सही तथा (R) गलत है ।,(A) गलत है तथा (R) सही है ।,संगीत-चिंता के पाठक के रूप में हमें (A) तथा (R) दोनों को नजर अंदाज कर देना चाहिए ।,A,RAB_4a08d39a,Assertion and Reason
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,72,"अभिकथन (A) : टैगोर ने अनेक गीतों की रचना की है जिसमें रुढ़ीवादी उस्तादों की निर्धारित का सीमोलंघन किया है तथा भद्र लोगों ने एक गैर प्रशिक्षित होने के कारण ही उनसे स्पष्ट हो गए हैं : “संभवतः कला के क्षेत्र कार्य करने का यह सर्वाधिक उत्तम मार्ग है।"" तर्क (R) : हमें यह कहने में कोई शंका नहीं होनी चाहिए कि टैगोर के गीतों ने यहाँ की भूमि के लोगों के हृदय में स्थान बनाया है तथा ये कभी न मुरझाने वाले पुष्प बन चुके हैं। उपरोक्त (A) तथा (R) के आधार पर सही सिद्धांत का चयन करें :",(A) तथा (R) दोनों सही हैं ।,(A) तथा (R) दोनों गलत हैं ।,(A) सही तथा (R) आंशिक रूप से सही है ।,(A) तथा (R) आंशिक रूप से सही तथा आंशिक रूप से गलत है ।,A,RAB_af2bbfc2,Assertion and Reason
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,73,"अभिकथन (A) : ""दिनेर शेषे घुमेर देशे"" रबीन्द्रनाथ द्वारा लिखा गया है फिर भी इसे रबीन्द्र संगीत नहीं कहा जा सकता है। तर्क (R) : यह एक कविता मात्र है । टैगोर ने इसे संगीत की धुन में तैयार नहीं किया । कविता दिन की समाप्ति (दिनेर शेषे) की है । परंतु पंकज कुमार द्वारा दी गई धुन सुबह की है ।",(A) और (R) दोनों औचित्यपूर्ण हैं।,(A) संदेहजनक है । (R) को तार्किक न्यायशास्त्र के रूप में नहीं लिया जा सकता है ।,पंकज कुमार मलिक के चाहने वाले इसे रबीन्द्र संगीत के रूप में जानते हैं । इसलिए (A) सही है ।,इसे गीतबितान और स्वर बितान में सम्मिलित किया जाना चाहिए था ।,A,RAB_f4c8bf86,Assertion and Reason
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,74,"""जनगण मन अधिनायक जय हे” के लिए पियानो विन्यास और सिम्फनी ऑर्केस्ट्रा स्वरलिपि किसने दी थी (विश्व- भारती द्वारा प्रकाशित)",एलेन डेनिएलाऊ,रवि शंकर,अलाउद्दीन खान,भीमराव शास्त्री,A,RAB_7b164e48,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper III,75,"""संगीत और नृत्य नाटिकाएँ भारत के हृदय का स्पन्दन है"" - यह कथन किसका है और किस पुस्तक से है ?","पेग्गी हाब्रायड, इंडियन म्यूजिक","शुभांकर, संगीत दामोदर","सुजेन के लेंगर, फीलिंग एण्ड फार्म","जी.डब्ल्यू.एफ. हेगेल, लेक्चर ऑन फाइन आर्ट",A,RAB_6de05fa1,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,1,नाटक ‘मुक्तधारा' कब प्रकाशित हुई थी ?,1901,1920,1925,1930,C,RAB_ab95db0a,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,2,"बांग्लादेश के राष्ट्रीय गान में ""आमार सोनार बांग्ला” की कितनी पंक्तियाँ ली गई हैं ?",8,10,12,14,B,RAB_b9bfa16a,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,3,स्वरबितान' के किस भाग में ‘प्रभु तुम लागि आंखि' गीत के स्वर ध्वनि संकेतों की रचना की गई है ?,स्वरबितान 37,स्वरबितान 38,स्वरबितान 36,स्वरबितान 39,B,RAB_904c9bae,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,4,विश्व भारती 'ग्रन्थन विभाग' (कोलकाता) की स्थापना _____ में की गई थी ।,1915,1923,1930,1942,B,RAB_e370a60e,Fill in the Blank
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,5,सबुज पत्र' के संपादक कौन थे ?,रबीन्द्रनाथ टैगोर,द्विजेन्द्रनाथ टैगोर,ब्रह्म बन्धब उपाध्याय,प्रमथ चौधरी,D,RAB_29c1ca24,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,6,रबीन्द्रनाथ टैगोर ने कितने विद्यार्थियों के साथ शांतिनिकेतन में 'ब्रह्मचर्य विद्यालय' की स्थापना की थी ?,2,5,10,4,B,RAB_f555c03d,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,7,रक्तकरोबी' नाटक को किस रूप में चिह्नित किया जा सकता है ?,व्यंग्य,रूपक,प्रवर्ती नाटक,मूक अभिनय,B,RAB_17d48b68,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,8,हृदे बृन्दाबने बस करो यादि कमलापति' गीत किसने लिखा था ?,रामनिधि गुप्ता,रामप्रसाद सेन,दशरथी रॉय,अयोध्यानाथ पकरासी,C,RAB_e8899426,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,9,सौदामिनी देवी रबीन्द्रनाथ की थी। उपयुक्त उत्तर से खाली स्थान को भरें :,बड़ी बहन,पुत्री,पुत्रवधू,चाची,A,RAB_f00ae92b,Fill in the Blank
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,10,निम्नलिखित में से किसे टैगोर द्वारा अपने जीवन के अंतिम चरण में लिखा गया था ?,रुद्रचन्दा,छबि ओ गान,नवजातक,सोनार तोरि,C,RAB_2b916918,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,11,निम्नलिखित में से कौन सी काव्य रचना रबीन्द्रनाथ ने अपने युवा काल में लिखी थी ?,जन्मदिन,शहनाई,आरोग्य,कोरी-ओ-कोमल,D,RAB_10630abf,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,12,कौन सा गीत सबसे पहला गीत है ?,बोली ओ अमार गोलाप बाला,ओ रे पथिक ओरे प्रेमिक,मेघेर काले रोद हेसेछे,नमो जन्त्रा नमो जन्त्रा,A,RAB_d654f629,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,13,हृदय अजि मोर के मने गेलो खुली' पंक्ति किसमें दी गई है ?,कोरी-ओ-कोमल,संध्या संगीत,प्रभात संगीत,सोनार तारि,C,RAB_944927e5,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,14,किस गीत रचना ‘सिघेन्द्र मध्यम' राग में की गई है ?,बजे करुणा सुरे,बसंती ने भुवन,बाजे बाजे समयवीणा,एकी लबन्ये पूर्ण प्राण,A,RAB_3bb01f8c,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,15,आमार सोनार बांग्ला' सर्वप्रथम किसमें प्रकाशित हुई थी ?,सबुज पत्र,साधना,भारती,बंग दर्शन,D,RAB_05d2f5bc,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,16,निम्नलिखित में से किस वर्ष में बांग्लादेश ने अपने राष्ट्रीय गान का चुनाव किया था ?,1970,1971,1972,1973,B,RAB_28fccc61,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,17,"टैगोर ने किस अवसर पर और किस तारीख को अपना शोधपत्र ""शिक्षा ओ संस्कृतिते संगीतीर स्थान"" पढ़ा था ?","न्यू एजुकेशन फेलोशिप की बंगाल ब्रांच कॉन्फ्रेंस के अवसर पर 8 फरवरी, 1936 को ।","कलकत्ता विश्वविद्यालय में कमला व्याख्यान के अवसर पर 1 मार्च, 1936 को ।","31 मार्च, 1936 को आयोजित कलकत्ता विश्वविद्यालय के वार्षिक दीक्षांत समारोह के अवसर पर ।","2 मार्च, 1936 को आयोजित भारतीय दर्शन शास्त्र कांग्रेस में मुख्य भाषण के रूप में",A,RAB_577da254,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,18,"""जीवन स्मृति"" सबसे पहले पुस्तक के रूप में कब प्रकाशित हुई थी ?",1912,1901,1940,1919,A,RAB_5bbe5e2a,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,19,ड्रिंक टू मी ओनली' गीत किसके द्वारा लिखा गया है ?,बेनजान्सन,पेट सिगेर,बीथोवेन,जोहॉन सेबेस्टियन बैच,A,RAB_2b256b5a,Normal MCQ
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,20,निम्नलिखित को सुमेलित कीजिए : सूची-I a. कि स्वदेशे कि बिदेशे b. जानी तुमी मंगलमय c. धन्य तुमि हे परम देव d. आज आनन्दे प्रेमो चन्द्रे सूची-II i. झपताल ii. चावताल iii. त्रिताल iv. अडाठेका कूट : a b c d,i ii iii iv,iv iii ii i,iii iv i ii,ii i iv iii,B,RAB_4cd54103,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,21,निम्नलिखित को सुमेलित कीजिए : सूची-I a. ओई भुबन मन b. प्रभाते बिमल आनंदे c. अजी कमलो मुकुलो दलो d. अनन्ते अपार तोमे केजाने सूची-II i. गुर्जरी टोडी ii. इमान भुपाली iii. भैरव-भैरबी iv. बहार कूट : a b c d,iii i iv ii,ii iii i iv,iv ii iii i,i iv ii iii,A,RAB_8f5a4664,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,22,निम्नलिखित को सुमेलित कीजिए : सूची-I a. देहो ज्ञान दिव्य ज्ञान b. क्षमा करो नाथ c. जीवनेर किछु होलोना d. तोमार पायेर तोलाय सूची-II i. ताशेर देश ii. वाल्मिकी प्रतिभा iii. श्यामा iv. ब्रह्म संगीत कूट a b c d,ii i iii iv,iii iv i ii,iv iii ii i,i ii iv iii,C,RAB_ee34afbc,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,23,निम्नलिखित को सुमेलित कीजिए : सूची-I a. मा निषाद प्रतिष्ठांग b. पुत्र व्यसनजंग दुखसंग c. बुद्ध सुसुब्ध करुणा d. यते में द्याबा पृथ्वी सूची-II i. चित्रांगदा ii. चाण्डालिका iii. कालमृगया iv. वाल्मिकी प्रतिभा कूट : a b c d,ii i iv iii,iii iv i ii,iv iii ii i,i ii iii iv,C,RAB_764d9ef7,Match the List
RABINDRA SANGEET,Question Papers of NET January 2017,Paper II,24,निम्नलिखित को सुमेलित कीजिए : सूची-I a. चोखेर एलाय देखेछिलेम b. के जय अमृत धाम ओ यात्री c. पूरबो गगन भागे d. कबे आमि बाहिर होलेम सूची-II i. बंधु ii. अंतर्मुखे iii. अश्वाश iv. जागरण कूट a b c d,i ii iii iv,ii iii iv i,iii i ii iv,iv iii ii i,B,RAB_0bc1d3e7,Match the List
